id,pedidoId,repartidorId,fecha_asignacion,fecha_entrega,estado,distancia_km
3367,3367,32,2025-04-19 15:42:05.000000,2025-04-19 16:01:05,completado,7.03
3368,3368,17,2025-03-30 01:23:55.000000,2025-03-30 02:01:55,completado,3.08
3370,3370,44,2025-04-14 08:26:30.000000,2025-04-14 09:20:30,completado,6.68
3372,3372,29,2025-03-30 23:02:26.000000,2025-03-30 23:49:26,completado,8.58
3374,3374,6,2025-04-18 03:48:23.000000,2025-04-18 04:50:23,completado,3.27
3375,3375,39,2025-04-19 16:47:59.000000,2025-04-19 17:42:59,completado,9.42
3376,3376,34,2025-03-31 13:27:02.000000,2025-03-31 14:53:02,completado,6.22
3377,3377,42,2025-04-11 14:32:00.000000,2025-04-11 15:18:00,completado,4.25
3380,3380,32,2025-04-16 11:17:34.000000,2025-04-16 12:13:34,completado,8.63
3382,3382,23,2025-04-19 06:22:39.000000,2025-04-19 07:01:39,completado,8.33
3384,3384,16,2025-03-30 21:01:35.000000,2025-03-30 21:55:35,completado,8.84
3386,3386,33,2025-04-01 09:38:10.000000,2025-04-01 10:10:10,completado,2.02
3389,3389,22,2025-03-25 09:57:15.000000,2025-03-25 10:21:15,completado,4.59
3390,3390,44,2025-04-16 09:36:58.000000,2025-04-16 10:48:58,completado,1.81
3391,3391,6,2025-04-05 17:36:52.000000,2025-04-05 18:05:52,completado,6.01
3392,3392,34,2025-03-21 14:25:51.000000,2025-03-21 15:04:51,completado,2.7
3393,3393,29,2025-03-31 05:44:03.000000,2025-03-31 06:27:03,completado,7.87
3394,3394,31,2025-04-06 06:14:42.000000,2025-04-06 06:51:42,completado,6.77
3395,3395,8,2025-04-08 18:56:42.000000,2025-04-08 19:46:42,completado,5.47
3396,3396,18,2025-04-07 21:59:50.000000,2025-04-07 23:16:50,completado,3.97
3397,3397,20,2025-04-10 11:32:19.000000,2025-04-10 12:36:19,completado,4.54
3398,3398,31,2025-03-27 20:45:47.000000,2025-03-27 21:41:47,completado,7.87
3399,3399,22,2025-03-30 11:12:17.000000,2025-03-30 12:07:17,completado,3.9
3400,3400,10,2025-04-14 11:50:50.000000,2025-04-14 12:29:50,completado,7.01
3402,3402,34,2025-03-23 16:51:00.000000,2025-03-23 18:07:00,completado,2.91
3403,3403,48,2025-04-02 05:51:07.000000,2025-04-02 06:54:07,completado,6.76
3404,3404,29,2025-04-13 14:49:55.000000,2025-04-13 15:24:55,completado,7.58
3405,3405,31,2025-03-24 14:21:55.000000,2025-03-24 14:46:55,completado,2.5
3406,3406,25,2025-04-01 13:22:41.000000,2025-04-01 14:40:41,completado,2.36
3407,3407,3,2025-03-29 23:29:35.000000,2025-03-30 00:45:35,completado,7.35
3408,3408,30,2025-04-05 11:09:52.000000,2025-04-05 11:36:52,completado,8.43
3409,3409,32,2025-03-22 14:32:50.000000,2025-03-22 15:53:50,completado,7.65
3410,3410,10,2025-04-18 09:34:27.000000,2025-04-18 10:48:27,completado,3.3
3411,3411,22,2025-04-05 15:12:44.000000,2025-04-05 16:01:44,completado,3.15
3413,3413,1,2025-04-14 04:37:44.000000,2025-04-14 05:08:44,completado,3.1
3415,3415,29,2025-03-28 04:33:53.000000,2025-03-28 05:55:53,completado,8.33
3416,3416,12,2025-03-31 01:05:09.000000,2025-03-31 01:43:09,completado,4.03
3417,3417,6,2025-04-03 21:20:51.000000,2025-04-03 22:04:51,completado,4.51
3419,3419,44,2025-04-07 22:17:46.000000,2025-04-07 22:56:46,completado,4.42
3420,3420,9,2025-04-15 20:42:36.000000,2025-04-15 21:44:36,completado,4.38
3424,3424,12,2025-03-31 00:27:53.000000,2025-03-31 01:07:53,completado,5.08
3426,3426,20,2025-04-03 14:45:15.000000,2025-04-03 15:36:15,completado,8.95
3430,3430,16,2025-04-06 08:56:44.000000,2025-04-06 09:20:44,completado,8.52
3432,3432,50,2025-03-28 15:03:30.000000,2025-03-28 15:32:30,completado,7.84
3435,3435,20,2025-03-29 09:36:38.000000,2025-03-29 10:06:38,completado,5.87
3437,3437,49,2025-03-31 04:54:04.000000,2025-03-31 05:55:04,completado,3.58
3438,3438,20,2025-03-24 17:47:07.000000,2025-03-24 18:26:07,completado,7.27
3440,3440,24,2025-03-21 13:15:45.000000,2025-03-21 14:28:45,completado,5.23
3441,3441,1,2025-03-24 14:52:41.000000,2025-03-24 15:16:41,completado,5.43
3443,3443,8,2025-03-24 13:05:55.000000,2025-03-24 14:25:55,completado,7.16
3448,3448,37,2025-04-04 11:29:46.000000,2025-04-04 12:05:46,completado,4.96
3451,3451,37,2025-04-08 07:10:03.000000,2025-04-08 07:54:03,completado,7.51
3452,3452,22,2025-03-31 06:12:34.000000,2025-03-31 06:52:34,completado,1.87
3453,3453,34,2025-04-17 05:00:57.000000,2025-04-17 05:43:57,completado,4.78
3456,3456,12,2025-04-08 08:17:25.000000,2025-04-08 09:06:25,completado,8.5
3457,3457,31,2025-04-06 03:04:52.000000,2025-04-06 03:31:52,completado,2.88
3458,3458,48,2025-03-24 16:34:24.000000,2025-03-24 17:11:24,completado,1.6
3460,3460,20,2025-04-10 20:06:29.000000,2025-04-10 20:53:29,completado,9.95
3461,3461,34,2025-03-28 10:34:56.000000,2025-03-28 11:18:56,completado,8.63
3463,3463,37,2025-04-05 10:29:09.000000,2025-04-05 11:30:09,completado,2.55
3464,3464,16,2025-03-30 13:51:12.000000,2025-03-30 15:03:12,completado,1.96
3465,3465,34,2025-04-07 13:08:31.000000,2025-04-07 14:12:31,completado,8.13
3467,3467,20,2025-04-19 05:19:28.000000,2025-04-19 05:58:28,completado,2.16
3468,3468,45,2025-04-17 03:17:47.000000,2025-04-17 04:17:47,completado,9.71
3472,3472,22,2025-03-28 05:21:07.000000,2025-03-28 05:49:07,completado,1.66
3476,3476,44,2025-03-25 11:46:53.000000,2025-03-25 12:27:53,completado,9.38
3478,3478,32,2025-04-09 01:21:45.000000,2025-04-09 02:00:45,completado,3.91
3481,3481,38,2025-03-25 03:45:27.000000,2025-03-25 04:19:27,completado,2.56
3482,3482,20,2025-04-03 09:58:18.000000,2025-04-03 10:35:18,completado,3.41
3483,3483,30,2025-03-28 11:06:03.000000,2025-03-28 11:32:03,completado,2.76
3484,3484,3,2025-04-16 13:47:00.000000,2025-04-16 14:31:00,completado,9.77
3485,3485,22,2025-03-30 05:31:24.000000,2025-03-30 06:01:24,completado,8.24
3486,3486,8,2025-04-18 15:55:57.000000,2025-04-18 16:45:57,completado,3.95
3489,3489,18,2025-04-11 04:29:12.000000,2025-04-11 05:19:12,completado,8.64
3490,3490,12,2025-04-14 22:33:20.000000,2025-04-14 23:07:20,completado,8.39
3493,3493,22,2025-04-10 02:04:58.000000,2025-04-10 03:01:58,completado,2.89
3494,3494,22,2025-04-08 23:36:30.000000,2025-04-09 00:33:30,completado,6.75
3496,3496,48,2025-04-03 21:20:03.000000,2025-04-03 22:33:03,completado,7.38
3498,3498,34,2025-03-24 17:02:04.000000,2025-03-24 18:23:04,completado,5.59
3499,3499,32,2025-04-10 20:04:50.000000,2025-04-10 20:27:50,completado,6.01
3500,3500,29,2025-04-18 10:03:59.000000,2025-04-18 10:30:59,completado,8.51
3501,3501,8,2025-04-06 08:54:23.000000,2025-04-06 09:55:23,completado,1.95
3505,3505,18,2025-03-28 09:24:14.000000,2025-03-28 09:58:14,completado,2.33
3507,3507,16,2025-03-29 22:44:43.000000,2025-03-29 23:53:43,completado,9.15
3509,3509,31,2025-03-28 03:24:54.000000,2025-03-28 03:56:54,completado,5.44
3510,3510,23,2025-04-07 08:24:47.000000,2025-04-07 09:11:47,completado,4.12
3511,3511,40,2025-03-24 19:16:33.000000,2025-03-24 19:33:33,completado,6.91
3512,3512,29,2025-04-18 10:14:18.000000,2025-04-18 10:51:18,completado,9.55
3513,3513,34,2025-04-09 09:00:44.000000,2025-04-09 09:27:44,completado,7.37
3515,3515,4,2025-03-24 08:08:29.000000,2025-03-24 09:14:29,completado,8.94
3516,3516,26,2025-04-15 13:01:06.000000,2025-04-15 13:40:06,completado,6.77
3518,3518,24,2025-04-03 07:05:32.000000,2025-04-03 07:44:32,completado,4.59
3519,3519,48,2025-04-05 06:27:56.000000,2025-04-05 06:47:56,completado,3.57
3520,3520,9,2025-04-06 18:38:03.000000,2025-04-06 19:19:03,completado,7.59
3523,3523,20,2025-04-03 11:47:04.000000,2025-04-03 12:41:04,completado,8.8
3524,3524,6,2025-03-22 00:00:14.000000,2025-03-22 01:04:14,completado,4.77
3525,3525,37,2025-04-15 02:59:29.000000,2025-04-15 03:46:29,completado,8.66
3527,3527,16,2025-03-31 07:11:30.000000,2025-03-31 08:17:30,completado,3.58
3528,3528,34,2025-04-04 08:28:09.000000,2025-04-04 09:32:09,completado,5.37
3529,3529,1,2025-04-15 05:28:19.000000,2025-04-15 05:55:19,completado,8.1
3533,3533,17,2025-03-26 21:22:59.000000,2025-03-26 22:11:59,completado,6.95
3535,3535,1,2025-04-10 16:31:31.000000,2025-04-10 17:01:31,completado,5.9
3536,3536,4,2025-04-19 11:53:51.000000,2025-04-19 12:30:51,completado,3.49
3537,3537,36,2025-04-18 00:50:54.000000,2025-04-18 01:20:54,completado,5.15
3538,3538,1,2025-03-21 10:11:24.000000,2025-03-21 10:51:24,completado,3.47
3539,3539,18,2025-03-25 05:26:14.000000,2025-03-25 06:22:14,completado,3.76
3540,3540,28,2025-04-07 08:52:44.000000,2025-04-07 09:26:44,completado,6.41
3545,3545,21,2025-03-23 12:32:44.000000,2025-03-23 13:25:44,completado,3.27
3546,3546,23,2025-03-29 01:21:21.000000,2025-03-29 02:12:21,completado,4.29
3549,3549,23,2025-04-02 13:08:40.000000,2025-04-02 14:07:40,completado,6.53
3550,3550,50,2025-03-22 13:22:22.000000,2025-03-22 14:06:22,completado,6.8
3551,3551,17,2025-04-15 15:27:03.000000,2025-04-15 16:25:03,completado,7.22
3552,3552,49,2025-04-06 01:33:12.000000,2025-04-06 02:25:12,completado,2.04
3554,3554,18,2025-03-24 05:48:10.000000,2025-03-24 06:48:10,completado,2.26
3557,3557,31,2025-04-12 00:11:48.000000,2025-04-12 00:57:48,completado,5.33
3558,3558,4,2025-03-21 05:53:55.000000,2025-03-21 06:46:55,completado,5.56
3562,3562,50,2025-04-14 08:20:08.000000,2025-04-14 09:00:08,completado,9.35
3563,3563,20,2025-03-28 16:23:20.000000,2025-03-28 17:17:20,completado,9.6
3566,3566,49,2025-04-05 08:04:34.000000,2025-04-05 08:59:34,completado,6.44
3568,3568,33,2025-03-25 03:15:28.000000,2025-03-25 04:21:28,completado,7.64
3569,3569,9,2025-04-07 06:52:03.000000,2025-04-07 07:34:03,completado,3.14
3570,3570,23,2025-04-13 00:39:35.000000,2025-04-13 01:14:35,completado,5.38
3571,3571,29,2025-03-25 19:07:17.000000,2025-03-25 19:54:17,completado,1.66
3572,3572,37,2025-04-17 18:11:33.000000,2025-04-17 18:38:33,completado,8.47
3574,3574,32,2025-04-02 20:51:09.000000,2025-04-02 21:26:09,completado,2.79
3575,3575,38,2025-04-09 20:39:47.000000,2025-04-09 21:52:47,completado,6.0
3577,3577,30,2025-04-06 10:10:04.000000,2025-04-06 11:18:04,completado,2.43
3583,3583,20,2025-03-31 19:01:23.000000,2025-03-31 20:19:23,completado,4.29
3586,3586,17,2025-03-25 15:29:28.000000,2025-03-25 16:17:28,completado,4.61
3588,3588,26,2025-03-28 10:35:31.000000,2025-03-28 11:46:31,completado,8.96
3590,3590,32,2025-04-03 00:23:04.000000,2025-04-03 00:38:04,completado,3.95
3591,3591,45,2025-03-24 09:59:54.000000,2025-03-24 10:52:54,completado,7.12
3593,3593,1,2025-04-10 16:19:26.000000,2025-04-10 16:48:26,completado,4.16
3594,3594,28,2025-04-02 18:49:37.000000,2025-04-02 20:02:37,completado,1.65
3595,3595,40,2025-03-24 06:48:11.000000,2025-03-24 07:29:11,completado,9.77
3598,3598,50,2025-03-28 05:10:47.000000,2025-03-28 05:57:47,completado,6.54
3601,3601,34,2025-04-05 19:53:16.000000,2025-04-05 20:32:16,completado,9.41
3603,3603,26,2025-04-15 10:09:05.000000,2025-04-15 10:44:05,completado,5.14
3608,3608,8,2025-04-04 00:58:09.000000,2025-04-04 01:27:09,completado,4.91
3609,3609,3,2025-04-08 14:48:48.000000,2025-04-08 15:49:48,completado,1.64
3611,3611,31,2025-03-31 01:07:50.000000,2025-03-31 01:47:50,completado,3.85
3612,3612,39,2025-03-23 21:56:38.000000,2025-03-23 23:06:38,completado,6.47
3613,3613,20,2025-03-27 18:43:00.000000,2025-03-27 19:17:00,completado,8.33
3614,3614,30,2025-03-28 06:14:00.000000,2025-03-28 07:08:00,completado,1.56
3615,3615,42,2025-04-17 23:30:26.000000,2025-04-17 23:51:26,completado,2.96
3618,3618,44,2025-03-23 00:55:16.000000,2025-03-23 01:32:16,completado,3.26
3620,3620,28,2025-04-12 09:23:52.000000,2025-04-12 09:50:52,completado,8.62
3621,3621,4,2025-03-26 15:55:52.000000,2025-03-26 16:10:52,completado,7.63
3622,3622,22,2025-04-05 08:20:02.000000,2025-04-05 09:33:02,completado,5.22
3625,3625,48,2025-03-29 18:27:53.000000,2025-03-29 19:02:53,completado,8.26
3626,3626,37,2025-04-11 14:44:46.000000,2025-04-11 15:57:46,completado,9.42
3627,3627,49,2025-03-28 22:21:35.000000,2025-03-28 22:51:35,completado,8.91
3629,3629,1,2025-04-12 03:53:03.000000,2025-04-12 04:36:03,completado,3.47
3630,3630,45,2025-04-07 17:08:36.000000,2025-04-07 17:57:36,completado,9.05
3631,3631,49,2025-04-08 03:07:53.000000,2025-04-08 04:15:53,completado,3.31
3632,3632,45,2025-03-23 18:18:49.000000,2025-03-23 19:14:49,completado,7.97
3634,3634,23,2025-03-29 01:01:14.000000,2025-03-29 02:06:14,completado,6.11
3635,3635,37,2025-04-09 03:16:36.000000,2025-04-09 04:05:36,completado,4.79
3636,3636,30,2025-03-23 23:10:28.000000,2025-03-23 23:57:28,completado,1.85
3638,3638,17,2025-03-27 09:34:15.000000,2025-03-27 10:27:15,completado,7.29
3641,3641,36,2025-04-17 05:03:43.000000,2025-04-17 06:00:43,completado,6.21
3642,3642,28,2025-04-08 04:25:45.000000,2025-04-08 04:50:45,completado,3.85
3643,3643,49,2025-03-29 19:39:10.000000,2025-03-29 20:27:10,completado,3.63
3644,3644,42,2025-03-22 05:06:41.000000,2025-03-22 05:36:41,completado,4.5
3645,3645,29,2025-04-02 19:14:04.000000,2025-04-02 20:18:04,completado,8.89
3646,3646,29,2025-04-12 01:23:15.000000,2025-04-12 02:24:15,completado,5.27
3647,3647,16,2025-04-01 03:24:25.000000,2025-04-01 03:50:25,completado,1.86
3651,3651,28,2025-03-22 18:56:22.000000,2025-03-22 19:20:22,completado,8.53
3652,3652,4,2025-04-03 18:14:16.000000,2025-04-03 18:35:16,completado,5.55
3654,3654,38,2025-03-30 17:30:17.000000,2025-03-30 18:05:17,completado,3.97
3657,3657,26,2025-04-03 10:36:34.000000,2025-04-03 11:44:34,completado,3.46
3658,3658,42,2025-04-12 14:59:05.000000,2025-04-12 15:52:05,completado,6.26
3661,3661,16,2025-04-08 00:06:18.000000,2025-04-08 00:36:18,completado,9.34
3665,3665,23,2025-04-08 07:44:06.000000,2025-04-08 08:47:06,completado,6.55
3668,3668,39,2025-03-25 00:39:07.000000,2025-03-25 01:08:07,completado,5.16
3669,3669,25,2025-04-18 09:18:05.000000,2025-04-18 09:42:05,completado,7.81
3671,3671,10,2025-04-02 11:21:43.000000,2025-04-02 11:55:43,completado,6.35
3673,3673,24,2025-03-20 21:25:27.000000,2025-03-20 22:39:27,completado,3.06
3675,3675,49,2025-04-03 02:33:37.000000,2025-04-03 03:08:37,completado,3.67
3677,3677,50,2025-04-07 16:16:41.000000,2025-04-07 17:40:41,completado,2.76
3680,3680,36,2025-03-24 10:04:46.000000,2025-03-24 10:41:46,completado,7.23
3682,3682,16,2025-04-03 02:26:31.000000,2025-04-03 02:53:31,completado,2.99
3683,3683,49,2025-04-08 02:28:29.000000,2025-04-08 03:43:29,completado,4.19
3685,3685,50,2025-03-24 13:19:51.000000,2025-03-24 14:13:51,completado,2.85
3686,3686,33,2025-04-08 03:08:51.000000,2025-04-08 04:03:51,completado,4.01
3688,3688,12,2025-04-01 21:33:08.000000,2025-04-01 22:49:08,completado,6.66
3691,3691,6,2025-04-14 12:32:43.000000,2025-04-14 13:43:43,completado,9.65
3694,3694,18,2025-03-24 03:06:34.000000,2025-03-24 04:05:34,completado,4.99
3697,3697,1,2025-04-18 01:43:35.000000,2025-04-18 02:14:35,completado,6.23
3698,3698,40,2025-03-23 13:05:33.000000,2025-03-23 13:44:33,completado,3.23
3699,3699,33,2025-03-22 02:41:04.000000,2025-03-22 03:33:04,completado,9.36
3701,3701,48,2025-04-16 23:11:38.000000,2025-04-16 23:52:38,completado,2.82
3705,3705,44,2025-04-03 02:43:35.000000,2025-04-03 03:18:35,completado,8.72
3708,3708,9,2025-03-31 22:30:59.000000,2025-03-31 22:46:59,completado,4.92
3709,3709,44,2025-03-26 00:34:32.000000,2025-03-26 01:33:32,completado,3.64
3710,3710,21,2025-04-05 19:15:24.000000,2025-04-05 20:12:24,completado,2.31
3711,3711,10,2025-03-27 01:56:12.000000,2025-03-27 03:03:12,completado,9.08
3712,3712,22,2025-04-05 03:51:36.000000,2025-04-05 04:58:36,completado,9.49
3713,3713,26,2025-03-21 12:08:30.000000,2025-03-21 13:15:30,completado,7.33
3715,3715,44,2025-03-31 01:48:03.000000,2025-03-31 02:16:03,completado,5.3
3716,3716,25,2025-03-26 10:52:59.000000,2025-03-26 11:55:59,completado,6.78
3717,3717,1,2025-04-12 05:04:24.000000,2025-04-12 05:50:24,completado,9.65
3718,3718,45,2025-03-26 14:10:47.000000,2025-03-26 15:04:47,completado,6.88
3721,3721,42,2025-04-07 05:27:03.000000,2025-04-07 06:07:03,completado,9.47
3722,3722,26,2025-04-09 10:00:45.000000,2025-04-09 10:29:45,completado,3.19
3724,3724,29,2025-03-25 05:47:54.000000,2025-03-25 06:48:54,completado,8.68
3725,3725,44,2025-04-12 15:55:50.000000,2025-04-12 16:44:50,completado,3.46
3726,3726,45,2025-03-23 06:36:51.000000,2025-03-23 07:03:51,completado,3.39
3727,3727,30,2025-04-10 08:30:29.000000,2025-04-10 09:36:29,completado,4.66
3728,3728,22,2025-04-18 10:44:42.000000,2025-04-18 11:24:42,completado,4.65
3729,3729,33,2025-03-25 08:20:32.000000,2025-03-25 09:29:32,completado,6.65
3730,3730,20,2025-04-08 11:46:27.000000,2025-04-08 12:30:27,completado,3.56
3731,3731,24,2025-03-28 21:28:34.000000,2025-03-28 22:02:34,completado,7.43
3732,3732,36,2025-04-14 17:11:10.000000,2025-04-14 17:50:10,completado,6.63
3733,3733,10,2025-04-18 14:17:56.000000,2025-04-18 14:59:56,completado,4.87
3734,3734,36,2025-04-09 08:55:45.000000,2025-04-09 09:38:45,completado,1.67
3736,3736,3,2025-03-23 07:31:16.000000,2025-03-23 08:25:16,completado,8.6
3737,3737,26,2025-04-15 07:30:33.000000,2025-04-15 08:10:33,completado,9.76
3739,3739,34,2025-03-29 06:42:30.000000,2025-03-29 07:29:30,completado,6.14
3742,3742,49,2025-04-03 22:30:37.000000,2025-04-03 23:02:37,completado,5.04
3743,3743,3,2025-04-12 18:28:31.000000,2025-04-12 19:28:31,completado,4.78
3745,3745,9,2025-03-31 04:12:36.000000,2025-03-31 05:15:36,completado,2.86
3746,3746,22,2025-03-30 13:34:03.000000,2025-03-30 14:08:03,completado,3.11
3748,3748,36,2025-03-27 20:55:11.000000,2025-03-27 21:58:11,completado,2.68
3749,3749,17,2025-04-17 11:05:51.000000,2025-04-17 11:41:51,completado,8.84
3750,3750,24,2025-04-12 10:54:24.000000,2025-04-12 11:51:24,completado,2.85
3751,3751,17,2025-04-19 10:53:28.000000,2025-04-19 11:44:28,completado,6.54
3754,3754,6,2025-03-30 02:42:13.000000,2025-03-30 03:06:13,completado,7.47
3755,3755,4,2025-04-15 11:10:20.000000,2025-04-15 11:57:20,completado,8.33
3758,3758,37,2025-04-14 05:21:11.000000,2025-04-14 05:55:11,completado,3.18
3759,3759,16,2025-03-27 04:03:01.000000,2025-03-27 05:02:01,completado,2.37
3760,3760,22,2025-04-11 05:26:50.000000,2025-04-11 06:20:50,completado,7.08
3761,3761,10,2025-04-10 01:44:51.000000,2025-04-10 02:31:51,completado,9.31
3762,3762,9,2025-03-21 08:15:32.000000,2025-03-21 08:57:32,completado,1.79
3763,3763,36,2025-04-13 17:24:41.000000,2025-04-13 18:28:41,completado,2.45
3764,3764,21,2025-04-19 16:18:35.000000,2025-04-19 17:39:35,completado,6.76
3765,3765,12,2025-04-09 05:45:49.000000,2025-04-09 06:44:49,completado,3.3
3767,3767,50,2025-03-23 14:29:22.000000,2025-03-23 15:16:22,completado,9.55
3769,3769,8,2025-04-07 22:13:50.000000,2025-04-07 23:00:50,completado,5.92
3770,3770,3,2025-03-22 20:41:34.000000,2025-03-22 21:20:34,completado,3.96
3771,3771,44,2025-04-11 11:08:15.000000,2025-04-11 11:43:15,completado,9.68
3772,3772,34,2025-04-10 15:05:41.000000,2025-04-10 16:03:41,completado,5.76
3773,3773,24,2025-04-11 22:25:44.000000,2025-04-11 23:24:44,completado,6.36
3774,3774,16,2025-04-08 05:05:52.000000,2025-04-08 05:39:52,completado,7.1
3775,3775,33,2025-04-06 20:55:08.000000,2025-04-06 21:36:08,completado,6.22
3777,3777,28,2025-04-05 04:25:58.000000,2025-04-05 05:24:58,completado,4.44
3778,3778,9,2025-03-30 03:52:09.000000,2025-03-30 04:13:09,completado,3.54
3780,3780,42,2025-04-19 01:38:07.000000,2025-04-19 02:32:07,completado,8.34
3781,3781,23,2025-04-17 09:08:31.000000,2025-04-17 09:50:31,completado,8.29
3782,3782,3,2025-03-30 15:50:46.000000,2025-03-30 16:44:46,completado,3.78
3783,3783,44,2025-03-30 11:53:39.000000,2025-03-30 12:33:39,completado,4.35
3785,3785,40,2025-04-05 23:40:17.000000,2025-04-06 00:18:17,completado,8.14
3787,3787,20,2025-03-24 13:36:56.000000,2025-03-24 13:56:56,completado,3.43
3789,3789,48,2025-03-29 21:58:24.000000,2025-03-29 23:01:24,completado,9.54
3796,3796,49,2025-03-27 17:49:11.000000,2025-03-27 18:41:11,completado,5.56
3798,3798,45,2025-03-23 03:23:48.000000,2025-03-23 04:08:48,completado,2.94
3801,3801,40,2025-04-11 09:19:33.000000,2025-04-11 09:45:33,completado,7.14
3802,3802,33,2025-04-08 22:09:24.000000,2025-04-08 22:37:24,completado,7.15
3803,3803,1,2025-03-26 11:00:50.000000,2025-03-26 12:05:50,completado,5.96
3805,3805,8,2025-04-15 23:21:56.000000,2025-04-15 23:55:56,completado,6.67
3806,3806,21,2025-04-17 19:12:53.000000,2025-04-17 19:54:53,completado,6.76
3807,3807,44,2025-04-03 17:09:51.000000,2025-04-03 18:11:51,completado,8.2
3808,3808,17,2025-03-23 18:05:53.000000,2025-03-23 18:57:53,completado,3.59
3810,3810,45,2025-03-30 09:43:07.000000,2025-03-30 10:34:07,completado,2.84
3812,3812,40,2025-03-30 08:10:51.000000,2025-03-30 09:11:51,completado,2.39
3815,3815,25,2025-04-08 21:22:06.000000,2025-04-08 22:16:06,completado,4.39
3816,3816,21,2025-03-27 22:28:11.000000,2025-03-27 23:03:11,completado,3.7
3817,3817,36,2025-04-03 23:33:48.000000,2025-04-04 00:19:48,completado,2.16
3818,3818,42,2025-04-03 13:39:48.000000,2025-04-03 14:45:48,completado,6.32
3820,3820,32,2025-04-05 11:27:23.000000,2025-04-05 12:35:23,completado,1.98
